web-scraper-order,web-scraper-start-url,category-link,category-link-href,subcategory-link,subcategory-link-href,product-link,product-link-href,name,price,description,image
"1720904460-240","https://mejuri.com/ca/en","Earrings","https://mejuri.com/ca/en/category/earrings","Studs","https://mejuri.com/ca/en/category/earrings/studs","Pavé Diamond Round Studs","https://mejuri.com/ca/en/shop/products/pave-diamond-round-studs?qID=3d0ecdc9720e2525caa67e2a4d33b48a","Pavé Diamond Round Studs","C$498","This time we said more is more—more pavé, more shine, bigger statement. Handcrafted in 14k solid gold and set with responsibly sourced diamonds.","https://static.mejuri.com/mejuri-com/image/fetch/c_scale,f_auto,q_60,w_230/https://static.mejuri.com/legacy-front/production/system/spree/products/18902/original/PaveStuds_earrings_yg_hero_resize_%281%29.jpg?1610375231"
"1720904468-241","https://mejuri.com/ca/en","Earrings","https://mejuri.com/ca/en/category/earrings","Studs","https://mejuri.com/ca/en/category/earrings/studs","Gemstone Mini Studs","https://mejuri.com/ca/en/shop/products/gemstone-mini-studs-aquamarine?qID=3d0ecdc9720e2525caa67e2a4d33b48a","Gemstone Mini Studs","C$198","More fuel for your obsession with mini things. These effortlessly stackable studs are packed with punchy tones to leave a lasting impression. Handcrafted in 14k solid gold.","https://static.mejuri.com/mejuri-com/image/fetch/c_scale,f_auto,q_60,w_230/https://static.mejuri.com/legacy-front/production/system/spree/products/30125/original/0-BIRTHSTONESTUDSCHAINEARRINGS_BirthstoneStudsMarchAquamarine_14k_Angled_145.jpg?1694612031"
"1720904476-242","https://mejuri.com/ca/en","Earrings","https://mejuri.com/ca/en/category/earrings","Studs","https://mejuri.com/ca/en/category/earrings/studs","Diamond Pearl Studs","https://mejuri.com/ca/en/shop/products/diamond-pearl-studs?qID=3d0ecdc9720e2525caa67e2a4d33b48a","Diamond Pearl Studs","C$268","A classic stud you’ll never have to take out. Handcrafted in 14k solid gold and set with diamonds and a pearl.","https://static.mejuri.com/mejuri-com/image/fetch/c_scale,f_auto,q_60,w_230/https://static.mejuri.com/legacy-front/production/system/spree/products/19355/original/DiamondPearl_earrings_yg_hero.jpg?1614875288"
"1720904482-243","https://mejuri.com/ca/en","Earrings","https://mejuri.com/ca/en/category/earrings","Studs","https://mejuri.com/ca/en/category/earrings/studs","Mini Heart Pavé Diamond Stud Earrings","https://mejuri.com/ca/en/shop/products/mini-heart-pave-diamond-stud-earrings?qID=3d0ecdc9720e2525caa67e2a4d33b48a","Mini Heart Pavé Diamond Stud Earrings","C$358","Throw some mini <3’s in the mix. We promise you’ll love this playful statement forever. Handcrafted in 14k solid gold.","https://static.mejuri.com/mejuri-com/image/fetch/c_scale,f_auto,q_60,w_230/https://static.mejuri.com/legacy-front/production/system/spree/products/29973/original/0-14KHEARTS_PaveDiamondHeartStud_14K_Angled_026.jpg?1692195443"
"1720904490-244","https://mejuri.com/ca/en","Earrings","https://mejuri.com/ca/en/category/earrings","Studs","https://mejuri.com/ca/en/category/earrings/studs","Spheres Cluster Studs","https://mejuri.com/ca/en/shop/products/spheres-cluster-studs?qID=3d0ecdc9720e2525caa67e2a4d33b48a","Spheres Cluster Studs","C$148","Every ear party needs some standout studs, right? Handcrafted in 14k solid gold.","https://static.mejuri.com/mejuri-com/image/fetch/c_scale,f_auto,q_60,w_230/https://static.mejuri.com/legacy-front/production/system/spree/products/19414/original/ClusterSphere_earrings_yg_hero.jpg?1615190920"
"1720904497-245","https://mejuri.com/ca/en","Earrings","https://mejuri.com/ca/en/category/earrings","Studs","https://mejuri.com/ca/en/category/earrings/studs","Bezel Turquoise Chain Stud","https://mejuri.com/ca/en/shop/products/bezel-turquoise-chain-stud?qID=3d0ecdc9720e2525caa67e2a4d33b48a","Bezel Turquoise Chain Stud","C$128","Your look just got a whole lot beachier. Design your ear stack your way: hook the chain on to an adjacent piercing or loop it front to back.  Handcrafted in 14k gold featuring turquoise gemstones.","https://static.mejuri.com/mejuri-com/image/fetch/c_scale,f_auto,q_60,w_230/https://static.mejuri.com/legacy-front/production/system/spree/products/32362/original/0-EVILEYETURQUOISE-BabyBezelTurquoiseChainStud-14K-ChainStudAngled_290.jpg?1714077028"
"1720904504-246","https://mejuri.com/ca/en","Earrings","https://mejuri.com/ca/en/category/earrings","Studs","https://mejuri.com/ca/en/category/earrings/studs","Gemstone Mini Studs","https://mejuri.com/ca/en/shop/products/gemstone-mini-studs-emerald?qID=3d0ecdc9720e2525caa67e2a4d33b48a","Gemstone Mini Studs","C$228","More fuel for your obsession with mini things. These effortlessly stackable studs are packed with punchy tones to leave a lasting impression. Handcrafted in 14k solid gold.","https://static.mejuri.com/mejuri-com/image/fetch/c_scale,f_auto,q_60,w_230/https://static.mejuri.com/legacy-front/production/system/spree/products/30135/original/0-BIRTHSTONESTUDSCHAINEARRINGS_BirthstoneStudsMayEmerald_14k_Angled_205.jpg?1694612282"
"1720904511-247","https://mejuri.com/ca/en","Earrings","https://mejuri.com/ca/en/category/earrings","Studs","https://mejuri.com/ca/en/category/earrings/studs","Diamond Mini Studs","https://mejuri.com/ca/en/shop/products/mini-diamond-studs?qID=3d0ecdc9720e2525caa67e2a4d33b48a","Diamond Mini Studs","C$358","This classic is one you won't be able to say no to. We took the beloved diamond stud and made it smaller for a minimal yet bold look. Handcrafted with 14k solid gold and responsibly sourced 0.06 carat diamonds. It's one of those pieces you can keep forever.","https://static.mejuri.com/mejuri-com/image/fetch/c_scale,f_auto,q_60,w_230/https://static.mejuri.com/legacy-front/production/system/spree/products/30666/original/0-DiamondMiniStuds-14K-Angled_020.jpg?1698076700"
"1720904518-248","https://mejuri.com/ca/en","Earrings","https://mejuri.com/ca/en/category/earrings","Studs","https://mejuri.com/ca/en/category/earrings/studs","Bold Pearl Ear Jacket Studs","https://mejuri.com/ca/en/shop/products/bold-pearl-ear-jacket-studs?qID=3d0ecdc9720e2525caa67e2a4d33b48a","Bold Pearl Ear Jacket Studs","C$208","First thing’s first, these are not your grandmother’s pearls. Featuring a removable earring post designed to wrap around your lobes so you can mix and match or wear solo as a stud. Handcrafted in gold vermeil, a thick layer of 18k gold over sterling silver, and set with freshwater pearls.","https://static.mejuri.com/mejuri-com/image/fetch/c_scale,f_auto,q_60,w_230/https://static.mejuri.com/legacy-front/production/system/spree/products/23273/original/0_BoldPearlEarJacket_Hero.jpg?1641495300"
"1720904525-249","https://mejuri.com/ca/en","Earrings","https://mejuri.com/ca/en/category/earrings","Studs","https://mejuri.com/ca/en/category/earrings/studs","Mini Lotus Diamond Studs","https://mejuri.com/ca/en/shop/products/mini-lotus-diamond-studs?qID=3d0ecdc9720e2525caa67e2a4d33b48a","Mini Lotus Diamond Studs","C$358","For just a touch. The perfect lotus-shaped diamonds to start your stack—or complete it. Handcrafted in 14k solid gold, featuring responsibly sourced diamonds.","https://static.mejuri.com/mejuri-com/image/fetch/c_scale,f_auto,q_60,w_230/https://static.mejuri.com/legacy-front/production/system/spree/products/31759/original/0-TINYDIAMONDS-DiamondLotusStuds-14K-Angled_326.jpg?1707403332"
"1720904533-250","https://mejuri.com/ca/en","Earrings","https://mejuri.com/ca/en/category/earrings","Studs","https://mejuri.com/ca/en/category/earrings/studs","Round Topaz Studs","https://mejuri.com/ca/en/shop/products/round-topaz-studs?qID=3d0ecdc9720e2525caa67e2a4d33b48a","Round Topaz Studs","C$78","You’re right, this is the perfect gift. Get them a fresh, clear-cut statement piece that goes with everything they own. Handcrafted in 18k gold vermeil, set with round cut topaz gemstones.","https://static.mejuri.com/mejuri-com/image/fetch/c_scale,f_auto,q_60,w_230/https://static.mejuri.com/legacy-front/production/system/spree/products/24041/original/0_Round_Cut_Topaz_Studs.jpg?1646762499"
"1720904541-251","https://mejuri.com/ca/en","Earrings","https://mejuri.com/ca/en/category/earrings","Studs","https://mejuri.com/ca/en/category/earrings/studs","Marquise Topaz Earrings","https://mejuri.com/ca/en/shop/products/marquise-topaz-earrings?qID=3d0ecdc9720e2525caa67e2a4d33b48a","Marquise Topaz Earrings","C$128","A statement pair of earrings made for showing off. Handcrafted in 18k gold vermeil, a thick layer of 18k gold over sterling silver, with a marquise cut white topaz.","https://static.mejuri.com/mejuri-com/image/fetch/c_scale,f_auto,q_60,w_230/https://static.mejuri.com/legacy-front/production/system/spree/products/19776/original/Wedding_whitetopaz_earrings_v_hero.jpg?1618643400"
"1720904549-252","https://mejuri.com/ca/en","Earrings","https://mejuri.com/ca/en/category/earrings","Studs","https://mejuri.com/ca/en/category/earrings/studs","Bold Sphere Studs","https://mejuri.com/ca/en/shop/products/bold-sphere-studs?qID=3d0ecdc9720e2525caa67e2a4d33b48a","Bold Sphere Studs","C$118","These are the epitome of balance between dainty and bold. Handcrafted in hollowed 14k solid gold meaning you never (ever) have to take them out.","https://static.mejuri.com/mejuri-com/image/fetch/c_scale,f_auto,q_60,w_230/https://static.mejuri.com/legacy-front/production/system/spree/products/16737/original/BoldSphereStuds_Earrings_YG_Hero_1917.jpg?1605793861"
"1720904557-253","https://mejuri.com/ca/en","Earrings","https://mejuri.com/ca/en/category/earrings","Studs","https://mejuri.com/ca/en/category/earrings/studs","Sphere Studs","https://mejuri.com/ca/en/shop/products/golden-sphere-studs?qID=3d0ecdc9720e2525caa67e2a4d33b48a","Sphere Studs","C$98","The perfect starter stud. It'll go with everything.","https://static.mejuri.com/mejuri-com/image/fetch/c_scale,f_auto,q_60,w_230/https://static.mejuri.com/legacy-front/production/system/spree/products/17082/original/SphereStuds_Earrings_YG_Hero_1907.jpg?1605794528"
